pathogen,type,target,human.target,domestic.target,wild.target,livestock.target,companion.target,transmission,direct,indirect,vector,trophic,vector.id,fleas,ticks,mosquitoes,flies,vector.req,region,region.standard,n.america,s.america,europe,asia,africa,oceania,worldwide,environment.reservoir,domestic.reservoir,wild.reservoir,livestock.reservoir,companion.reservoir,reservoir.type,single,multiple,complex,taxon,mammal,environment.1,mollusk,arthropod,fish,amphibian,bird,annelid,helminth,reptile,orders,artiodactyla,carnivora,rodentia,perissodactyla,primates,cetacea,soricomorpha,chiroptera,cingulata,didelphimorphia,diprotodontia,erinaceomorpha,hyracoidea,lagomorpha,pilosa,cef,confidence,reservoir,species,MSW05_Order,MSW05_Family,MSW05_Genus,MSW05_Species,AdultMass_g,SexMat_d,Gest_d,IBI_d,LitterSize,Litters_Yr,BirthWt_g,Wean_d,WeanWt_g,MaxLong_m 
Linguatula serrata,arthropod,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,"Africa, Asia","AF,AS",0,0,0,1,1,0,0,0,1,1,1,1,complex,0,0,1,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"camels (Camelus dromedarius), goats (Capra hircus), cattle (Bos taurus), sheep (Ovis aries) + dogs (Canis lupus), cats (Felis catus), foxes (Vulpes vulpes)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Linguatula serrata,arthropod,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,"Africa, Asia","AF,AS",0,0,0,1,1,0,0,0,1,1,1,1,complex,0,0,1,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"camels (Camelus dromedarius), goats (Capra hircus), cattle (Bos taurus), sheep (Ovis aries) + dogs (Canis lupus), cats (Felis catus), foxes (Vulpes vulpes)",Vulpes vulpes,Carnivora,Canidae,Vulpes,vulpes,4820.36,321.07,52.5,365,4.59,1,100.49,50.71,1487.48,180
Louping ill virus,virus,sheep,0,1,0,1,0,VB,0,0,1,0,ticks,0,1,0,0,Y,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,"mammal, bird",1,0,0,0,0,0,1,0,0,0,Lagomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,medium,"grouse (Subfamily Tetraoninae), mountain hares (Lepus timidus)",Lepus timidus,Lagomorpha,Leporidae,Lepus,timidus,3105.42,266,50.1,50,3.16,3,113.49,23,492,216
Lymphocytic choriomeningitis virus,virus,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,high,house mice (Mus musculus),Mus musculus,Rodentia,Muridae,Mus,musculus,19.3,64.71,19.6,30,5.54,4.5,1.06,21.5,10,72
Machupo virus,virus,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,South America,SA,0,1,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,high,large vesper mice (Calomys callosus),Calomys callosus,Rodentia,Cricetidae,Calomys,callosus,44.95,43.18,21.8,21,4.91,3,2.4,18.33,12.05,37.12488422
Malignant catarrhal fever virus-ibex,virus,"bongos, anoas",0,0,1,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Africa,AF,0,0,0,0,1,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,Nubian ibex (Capra nubiana),Capra nubiana,Artiodactyla,Bovidae,Capra,nubiana,47763.72,575.704896,150,293.0005203,1,1.158677188,3090.511038,112.3623149,13802.87769,204
Marburg virus,virus,primates,1,0,1,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Africa,AF,0,0,0,0,1,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,high,"cave-dwelling bats (Rousettus aegyptiacus, Rhinolophus eloquens)",Rousettus aegyptiacus,Chiroptera,Pteropodidae,Rousettus,aegyptiacus,134,315.68,123.39,202.0731172,1.07,2,19.13,105,75.1,274.8
Marburg virus,virus,primates,1,0,1,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Africa,AF,0,0,0,0,1,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,high,"cave-dwelling bats (Rousettus aegyptiacus, Rhinolophus eloquens)",Rhinolophus eloquens,Chiroptera,Rhinolophidae,Rhinolophus,eloquens,19.15,557.1557995,99.03940781,188.9630296,1.013394992,1.761627447,3.750384899,54.19693718,13.48339244,164.1750862
Menangle virus,virus,"humans, pigs",1,1,0,1,0,DC,1,0,0,0,none,0,0,0,0,NA,Australia,AU,0,0,0,0,0,1,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,medium,black flying fox (Pteropus alecto),Pteropus alecto,Chiroptera,Pteropodidae,Pteropus,alecto,610.13,460.3494418,170.3838612,365,1,1,54.55812214,89.17,104.4824297,236.4
Metagonimus yokogawai,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Asia,AS,0,0,0,1,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal, bird",1,0,1,0,1,0,1,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,medium,"snails (Semisulcospira spp.) + sweetfish (Plecoglossus altivetis) + cats (Felis catus), dogs (Canis lupus), great white pelicans (Pelicanus onchrolatus)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Metagonimus yokogawai,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Asia,AS,0,0,0,1,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal, bird",1,0,1,0,1,0,1,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,medium,"snails (Semisulcospira spp.) + sweetfish (Plecoglossus altivetis) + cats (Felis catus), dogs (Canis lupus), great white pelicans (Pelicanus onchrolatus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Metorchis conjunctus,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal",1,0,1,0,1,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"snails (Amnicola limosa) + fish (Catostomus commersoni) + cats (Felis catus), American black bears (Ursus americanus), brown bears (Ursus arctos), dogs and wolves (Canis lupus)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Metorchis conjunctus,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal",1,0,1,0,1,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"snails (Amnicola limosa) + fish (Catostomus commersoni) + cats (Felis catus), American black bears (Ursus americanus), brown bears (Ursus arctos), dogs and wolves (Canis lupus)",Ursus americanus,Carnivora,Ursidae,Ursus,americanus,110500,1448.45,213.95,821.25,2.39,0.4,293.99,167.99,14050,384
Metorchis conjunctus,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal",1,0,1,0,1,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"snails (Amnicola limosa) + fish (Catostomus commersoni) + cats (Felis catus), American black bears (Ursus americanus), brown bears (Ursus arctos), dogs and wolves (Canis lupus)",Ursus arctos,Carnivora,Ursidae,Ursus,arctos,196287.5,1327.95,227.56,912.5,2.24,0.4,499.99,182.5,26000,600
Metorchis conjunctus,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,"mollusk, fish, mammal",1,0,1,0,1,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"snails (Amnicola limosa) + fish (Catostomus commersoni) + cats (Felis catus), American black bears (Ursus americanus), brown bears (Ursus arctos), dogs and wolves (Canis lupus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Microsporum canis,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,0,1,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,"dogs (Canis lupus), cats (Felis catus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Microsporum canis,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,0,1,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,"dogs (Canis lupus), cats (Felis catus)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Microsporum nanum,fungus,humans,1,0,0,0,0,"DC, IC",1,1,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,high,pigs (Sus scrofa),Sus scrofa,Artiodactyla,Suidae,Sus,scrofa,84471.54,350.76,115.2,230,4.52,1.5,807.77,97.88,6469.99,252
Middle East respiratory syndrome coronavirus,virus,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Middle East,AS,0,0,0,1,0,0,0,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,medium,camels (Camelus dromedarius),Camelus dromedarius,Artiodactyla,Camelidae,Camelus,dromedarius,492714.47,1947.94,386.51,614.41,0.98,1,36751.19,389.38,253484,480
Moniliformis moniliformis,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,0,1,0,0,complex,0,0,1,"environment, arthropod, mammal",1,1,0,1,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"environment + beetles, cockroaches + rats (Rattus rattus, Rattus norvegicus)",Rattus rattus,Rodentia,Muridae,Rattus,rattus,142.68,115.29,23.45,31.25,5.88,3.75,4.53,28,37.01,50.4
Moniliformis moniliformis,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,0,1,0,0,complex,0,0,1,"environment, arthropod, mammal",1,1,0,1,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"environment + beetles, cockroaches + rats (Rattus rattus, Rattus norvegicus)",Rattus norvegicus,Rodentia,Muridae,Rattus,norvegicus,282.89,55.23,21.74,35,8.99,3.5,5.8,25.37,53.07,45.6
Mycobacterium avium subsp. paratuberculosis,bacteria,"sheep, goats, cattle",0,1,0,1,0,"T, IC",0,1,0,1,none,0,0,0,0,NA,"Europe, New Zealand","EU,AU",0,0,1,0,0,1,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Lagomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,medium,European rabbits (Oryctolagus cuniculus),Oryctolagus cuniculus,Lagomorpha,Leporidae,Oryctolagus,cuniculus,1590.57,185.61,30.45,29,5.24,4.5,39.11,26.3,211.06,216
Mycobacterium bovis,bacteria,cattle,0,1,0,1,0,DC,1,0,0,0,none,0,0,0,0,NA,New Zealand,AU,0,0,0,0,0,1,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Diprotodontia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,E,high,common brushtail possums (Trichosurus vulpecula),Trichosurus vulpecula,Diprotodontia,Phalangeridae,Trichosurus,vulpecula,2685.39,420.91,17.5,273.87,1.02,1.5,0.2,191.59,675.27,176.4
Mycobacterium bovis,bacteria,cattle,0,1,0,1,0,DC,1,0,0,0,none,0,0,0,0,NA,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E,high,European badgers (Meles meles),Meles meles,Carnivora,Mustelidae,Meles,meles,11884.03,420.91,48.6,365,3.11,1,90.24,91.3,1534.161993,194.4
Mycobacterium bovis,bacteria,cattle,0,1,0,1,0,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,medium,elk (Cervus elaphus),Cervus elaphus,Artiodactyla,Cervidae,Cervus,elaphus,240867.13,659.91,235.61,380.8862211,1.09,0.9,8255.82,104.64,43977.2,321.6
Mycobacterium leprae,bacteria,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Cingulata,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,medium,nine-banded armadillos (Dasypus novemcinctus),Dasypus novemcinctus,Cingulata,Dasypodidae,Dasypus,novemcinctus,3949.01,511.16,134,365,3.96,1,96.48,136.87,693.6087088,180
Mycobacterium lepraemurium,bacteria,cats,0,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"rats (Rattus norvegicus, Rattus rattus)",Rattus norvegicus,Rodentia,Muridae,Rattus,norvegicus,282.89,55.23,21.74,35,8.99,3.5,5.8,25.37,53.07,45.6
Mycobacterium lepraemurium,bacteria,cats,0,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U,medium,"rats (Rattus norvegicus, Rattus rattus)",Rattus rattus,Rodentia,Muridae,Rattus,rattus,142.68,115.29,23.45,31.25,5.88,3.75,4.53,28,37.01,50.4
Mycobacterium microti,bacteria,"humans, cats",1,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Rodentia, Soricomorpha",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,A or C,medium,"field voles (Microtus agrestis), bank voles (Myodes glareolus), wood mice (Apodemus sylvaticus), shrews (Sorex araneus)",Microtus agrestis,Rodentia,Cricetidae,Microtus,agrestis,35.87,38.27,20.72,20.26,4.65,3.5,2.09,13.9,8.84,39.6
Mycobacterium microti,bacteria,"humans, cats",1,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Rodentia, Soricomorpha",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,A or C,medium,"field voles (Microtus agrestis), bank voles (Myodes glareolus), wood mice (Apodemus sylvaticus), shrews (Sorex araneus)",Myodes glareolus,Rodentia,Cricetidae,Myodes,glareolus,20.73,40.91,19.74,21.75,4.31,3.5,1.83,19.73,9.43,58.8
Mycobacterium microti,bacteria,"humans, cats",1,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Rodentia, Soricomorpha",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,A or C,medium,"field voles (Microtus agrestis), bank voles (Myodes glareolus), wood mice (Apodemus sylvaticus), shrews (Sorex araneus)",Apodemus sylvaticus,Rodentia,Muridae,Apodemus,sylvaticus,21.9,57.93,23.68,41.28,5.16,3.75,1.5,19.36,8.999023629,52.8
Mycobacterium microti,bacteria,"humans, cats",1,1,0,0,1,DC,1,0,0,0,none,0,0,0,0,NA,Europe,EU,0,0,1,0,0,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,"Rodentia, Soricomorpha",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,A or C,medium,"field voles (Microtus agrestis), bank voles (Myodes glareolus), wood mice (Apodemus sylvaticus), shrews (Sorex araneus)",Sorex araneus,Soricomorpha,Soricidae,Sorex,araneus,9.18,312.9,21.5,44.56,6.56,2,0.42,21.43,8.36,24
Mycoplasma agalactiae,bacteria,wild ruminants,0,0,1,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,high,"sheep (Ovis aries), goats (Capra hircus)",Ovis aries,Artiodactyla,Bovidae,Ovis,aries,39097.89,831.62,152.54,365,1.19,1,2376.24,182.5,17500,230.04
Mycoplasma agalactiae,bacteria,wild ruminants,0,0,1,0,0,T,0,0,0,1,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,0,1,0,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,high,"sheep (Ovis aries), goats (Capra hircus)",Capra hircus,Artiodactyla,Bovidae,Capra,hircus,47386.47,498.97,156,365,1.45,1,2136.11,158.04,15163.69761,249.6
Mycoplasma conjunctivae,bacteria,"chamois, mouflons, goats",0,1,1,1,0,"DC, VB",1,0,1,0,flies,0,0,0,1,U,Europe,EU,0,0,1,0,0,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C or D,high,"sheep (Ovis aries), alpine ibex (Capra ibex)",Ovis aries,Artiodactyla,Bovidae,Ovis,aries,39097.89,831.62,152.54,365,1.19,1,2376.24,182.5,17500,230.04
Mycoplasma conjunctivae,bacteria,"chamois, mouflons, goats",0,1,1,1,0,"DC, VB",1,0,1,0,flies,0,0,0,1,U,Europe,EU,0,0,1,0,0,0,0,0,1,1,1,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C or D,high,"sheep (Ovis aries), alpine ibex (Capra ibex)",Capra ibex,Artiodactyla,Bovidae,Capra,ibex,69546.83,838.54,167.5,547.5,1.11,0.8,2779.07,111.75,15683.39,267.6
Mycoplasma ovipneumoniae,bacteria,big horn sheep,0,0,1,0,0,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,0,1,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Artiodactyla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C or D,medium,sheep (Ovis aries),Ovis aries,Artiodactyla,Bovidae,Ovis,aries,39097.89,831.62,152.54,365,1.19,1,2376.24,182.5,17500,230.04
Myxoma virus,virus,European rabbits,0,1,0,1,0,"VB, DC",1,0,1,0,"mosquitoes, fleas, flies",1,0,1,1,Y,South America,SA,0,1,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Lagomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,high,tapetis (Sylvilagus brasiliensis),Sylvilagus brasiliensis,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,986.74,99.18,42.5,46.58920979,1.9,4.7,40.32505362,26.3,185.7436944,100.0312336
Nanophyetus salmincola,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,complex,0,0,1,"mollusk, fish, bird, mammal",1,0,1,0,1,0,1,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,high,"snails (Juga plicifera, Oxytrema silicula) + salmonids + piscivorous birds, raccoons (Procyon lotor), spotted skunks (Spilogale gracilis)",Procyon lotor,Carnivora,Procyonidae,Procyon,lotor,6373.72,561.28,65,365,3.06,1,82.46,104.16,1095.44,252
Nanophyetus salmincola,helminth,humans,1,0,0,0,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,complex,0,0,1,"mollusk, fish, bird, mammal",1,0,1,0,1,0,1,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,high,"snails (Juga plicifera, Oxytrema silicula) + salmonids + piscivorous birds, raccoons (Procyon lotor), spotted skunks (Spilogale gracilis)",Spilogale gracilis,Carnivora,Mephitidae,Spilogale,gracilis,445,293.8227862,48.07390303,214.4363396,3.737714096,1.808835354,13.84324937,53.80527427,173.9845833,114.8329767
Necator americanus,helminth,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,1,0,0,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,high,"environment + dogs (Canis lupus), cats (Felis catus)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Necator americanus,helminth,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,Worldwide,W,0,0,0,0,0,0,1,1,1,0,0,1,complex,0,0,1,"mammal, environment",1,1,0,0,0,0,0,0,0,0,Carnivora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,high,"environment + dogs (Canis lupus), cats (Felis catus)",Felis catus,Carnivora,Felidae,Felis,catus,2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408
Neospora caninum,protozoa,cattle,0,1,0,1,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"white-tailed deer (Odocoileus virginianus) + dogs and wolves (Canis lupus), coyotes (Canis latrans)",Odocoileus virginianus,Artiodactyla,Cervidae,Odocoileus,virginianus,75901.25,365,201.39,304.16,1.57,1,2949.99,79.92,29985.81,276
Neospora caninum,protozoa,cattle,0,1,0,1,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"white-tailed deer (Odocoileus virginianus) + dogs and wolves (Canis lupus), coyotes (Canis latrans)",Canis lupus,Carnivora,Canidae,Canis,lupus,31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354
Neospora caninum,protozoa,cattle,0,1,0,1,0,T,0,0,0,1,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,1,1,0,1,complex,0,0,1,mammal,1,0,0,0,0,0,0,0,0,0,"Artiodactyla, Carnivora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,"white-tailed deer (Odocoileus virginianus) + dogs and wolves (Canis lupus), coyotes (Canis latrans)",Canis latrans,Carnivora,Canidae,Canis,latrans,11989.1,372.9,61.74,365,5.72,1,200.01,43.71,1517,262
New York-1 virus,virus,humans,1,0,0,0,0,DC,1,0,0,0,none,0,0,0,0,NA,North America,NA,1,0,0,0,0,0,0,0,0,1,0,0,single species,1,0,0,mammal,1,0,0,0,0,0,0,0,0,0,Rodentia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,medium,white-footed mice (Peromyscus leucopus),Peromyscus leucopus,Rodentia,Cricetidae,Peromyscus,leucopus,18.07,45.15,23.17,26.6,4.27,4.5,1.8,21.49,8.94,38
Nipah virus,virus,"humans, pigs",1,1,0,1,0,"DC, T",1,0,0,1,none,0,0,0,0,NA,"Asia, Africa","AS,AF",0,0,0,1,1,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,high,"island flying foxes (Pteropus hypomelanus), Malayan flying foxes (Pteropus vampyrus), Indian flying foxes (Pteropus giganteus), Lyle's flying foxes (Pteropus lylei)",Pteropus hypomelanus,Chiroptera,Pteropodidae,Pteropus,hypomelanus,435.61,377.57,162.4499664,365,1,1,45.72409867,94.86,112.8638114,243.6
Nipah virus,virus,"humans, pigs",1,1,0,1,0,"DC, T",1,0,0,1,none,0,0,0,0,NA,"Asia, Africa","AS,AF",0,0,0,1,1,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,high,"island flying foxes (Pteropus hypomelanus), Malayan flying foxes (Pteropus vampyrus), Indian flying foxes (Pteropus giganteus), Lyle's flying foxes (Pteropus lylei)",Pteropus vampyrus,Chiroptera,Pteropodidae,Pteropus,vampyrus,1027.54,530.0165554,172.6310745,365,0.99,1,64.78310064,104.69,134.7506996,250.8
Nipah virus,virus,"humans, pigs",1,1,0,1,0,"DC, T",1,0,0,1,none,0,0,0,0,NA,"Asia, Africa","AS,AF",0,0,0,1,1,0,0,0,0,1,0,0,multiple species,0,1,0,mammal,1,0,0,0,0,0,0,0,0,0,Chiroptera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,high,"island flying foxes (Pteropus hypomelanus), Malayan flying foxes (Pteropus vampyrus), Indian flying foxes (Pteropus giganteus), Lyle's flying foxes (Pteropus lylei)",Pteropus giganteus,Chiroptera,Pteropodidae,Pteropus,giganteus,824.85,395.29,166.59,365,0.99,1,90.32,152.08,213.8481716,376.8
